id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B-cells|B-cells	B-cells|CAF	B-cells|Endothelial cells	B-cells|Macrophages	B-cells|NK	B-cells|T-cells	CAF|B-cells	CAF|CAF	CAF|Endothelial cells	CAF|Macrophages	CAF|NK	CAF|T-cells	Endothelial cells|B-cells	Endothelial cells|CAF	Endothelial cells|Endothelial cells	Endothelial cells|Macrophages	Endothelial cells|NK	Endothelial cells|T-cells	Macrophages|B-cells	Macrophages|CAF	Macrophages|Endothelial cells	Macrophages|Macrophages	Macrophages|NK	Macrophages|T-cells	NK|B-cells	NK|CAF	NK|Endothelial cells	NK|Macrophages	NK|NK	NK|T-cells	T-cells|B-cells	T-cells|CAF	T-cells|Endothelial cells	T-cells|Macrophages	T-cells|NK	T-cells|T-cells
CPI-SS05BA6D9C3	CCL4_CNR2	simple:P13236	simple:P34972	CCL4	CNR2	True	False	True	IMEx,IntAct	False	111.91408	0.0	0.0	20.95025	0.0	22.40701	91.69192	0.0	0.0	0.72809	0.0	2.18485	91.6518	0.0	0.0	0.68796	0.0	2.14473	611.08222	0.0	0.0	520.11838	0.0	521.57515	2810.20567	0.0	0.0	2719.24183	0.0	2720.6986	1140.50374	0.0	0.0	1049.5399	0.0	1050.99666
CPI-SS008F83E02	CCL4_GPRC5D	simple:P13236	simple:Q9NZD1	CCL4	GPRC5D	True	False	True	IMEx,IntAct	False	21.61454	0.0	0.0	20.89367	0.0	21.12314	1.39238	0.0	0.0	0.6715	0.0	0.90097	1.35225	0.0	0.0	0.63138	0.0	0.86085	520.78267	0.0	0.0	520.0618	0.0	520.29127	2719.90612	0.0	0.0	2719.18525	0.0	2719.41472	1050.20419	0.0	0.0	1049.48332	0.0	1049.71279
CPI-SS0A3569604	IGF2_IDE	simple:P01344	simple:P14735	IGF2	IDE	True	False	True	I2D,InnateDB-All	False	5.42309	4.82232	4.22013	2.83132	10.3356	8.88389	58.81426	58.2135	57.61131	56.2225	63.72677	62.27507	7.54694	6.94618	6.34399	4.95518	12.45946	11.00775	5.50834	4.90758	4.30539	2.91658	10.42085	8.96915	0.0	0.0	0.0	0.0	0.0	0.0	5.49733	4.89656	4.29437	2.90557	10.40984	8.95814
CPI-SS06908C6CC	INS_IDE	simple:P01308	simple:P14735	INS	IDE	True	False	True	I2D,IMEx	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.43063	4.82987	4.22768	2.83887	10.34314	8.89144
CPI-SS076D8415B	CCL3_IDE	simple:P10147	simple:P14735	CCL3	IDE	True	False	True	IMEx,InnateDB-All,MINT	False	9.45829	8.85752	8.25533	6.86652	14.3708	12.91909	6.73496	6.1342	5.53201	4.1432	11.64747	10.19577	0.0	0.0	0.0	0.0	0.0	0.0	893.89441	893.29364	892.69145	891.30265	898.80692	897.35522	1518.00267	1517.40191	1516.79972	1515.41091	1522.91518	1521.46348	228.7915	228.19074	227.58855	226.19974	233.70401	232.25231
CPI-SS01A29DD97	GCG_IDE	simple:P01275	simple:P14735	GCG	IDE	True	False	True	IMEx	False	5.42673	4.82596	4.22377	2.83497	10.33924	8.88753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.53929	4.93852	4.33633	2.94752	10.4518	9.00009
CPI-SS0FC2B68F1	IAPP_IDE	simple:P10997	simple:P14735	IAPP	IDE	True	False	True	IMEx	False	22.99646	22.39569	21.7935	20.4047	27.90897	26.45726	9.50472	8.90395	8.30177	6.91296	14.41723	12.96553	16.38849	15.78773	15.18554	13.79673	21.301	19.8493	11.52485	10.92408	10.32189	8.93309	16.43736	14.98566	18.34526	17.74449	17.14231	15.7535	23.25777	21.80607	23.90148	23.30071	22.69853	21.30972	28.81399	27.36229
CPI-SS0579FA162	IGF2_IGF1R	simple:P01344	simple:P08069	IGF2	IGF1R	True	False	True	curated	False	3.16014	8.94104	9.17862	0.54542	2.81	1.42009	56.55132	62.33221	62.5698	53.9366	56.20117	54.81127	5.284	11.0649	11.30248	2.66928	4.93386	3.54395	3.2454	9.02629	9.26388	0.63068	2.89525	1.50535	0.0	0.0	0.0	0.0	0.0	0.0	3.23439	9.01528	9.25287	0.61966	2.88424	1.49434
CPI-SS0E41702C1	IGF1_IGF1R	simple:P05019	simple:P08069	IGF1	IGF1R	True	False	True	curated	False	5.17881	10.9597	11.19729	2.56409	4.82866	3.43876	74.89576	80.67665	80.91424	72.28103	74.54561	73.15571	31.89482	37.67571	37.9133	29.2801	31.54467	30.15477	20.94328	26.72417	26.96176	18.32856	20.59313	19.20323	4.46656	10.24745	10.48504	1.85183	4.11641	2.72651	4.86258	10.64347	10.88106	2.24786	4.51243	3.12253
CPI-SS042A6F835	IGF2_IGF2R	simple:P01344	simple:P11717	IGF2	IGF2R	True	False	True	curated	False	1.7077	5.00757	5.03919	4.85032	9.47281	6.53263	55.09888	58.39874	58.43037	58.24149	62.86398	59.92381	3.83156	7.13143	7.16305	6.97418	11.59667	8.65649	1.79296	5.09282	5.12445	4.93557	9.55806	6.61789	0.0	0.0	0.0	0.0	0.0	0.0	1.78195	5.08181	5.11343	4.92456	9.54705	6.60687
CPI-SS0BA601DC4	BDNF_NTRK2	simple:P23560	simple:Q16620	BDNF	NTRK2	True	False	True	curated	False	1.18716	21.17973	0.6598	0.83991	1.97472	1.5902	3.36072	23.35329	2.83336	3.01347	4.14828	3.76376	0.0	0.0	0.0	0.0	0.0	0.0	0.59684	20.58942	0.06949	0.2496	1.3844	0.99989	1.74468	21.73725	1.21732	1.39743	2.53224	2.14772	0.72461	20.71719	0.19726	0.37737	1.51217	1.12765
CPI-SS093E05DD4	NTF3_NTRK2	simple:P20783	simple:Q16620	NTF3	NTRK2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	1.38139	21.37396	0.85403	1.03414	2.16895	1.78443	0.97442	20.96699	0.44706	0.62717	1.76198	1.37746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53942	20.53199	0.01206	0.19217	1.32698	0.94246
CPI-SS088C1035B	NTF4_NTRK2	simple:P34130	simple:Q16620	NTF4	NTRK2	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55871	20.55129	0.03136	0.21147	1.34627	0.96176
CPI-SS09A36B221	BDNF_SORT1	simple:P23560	simple:Q99523	BDNF	SORT1	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.95189	3.92664	4.18787	8.02012	1.1522	1.2799	3.12545	6.1002	6.36143	10.19368	3.32576	3.45346	0.0	0.0	0.0	0.0	0.0	0.0	0.36157	3.33632	3.59755	7.4298	0.56189	0.68958	1.50941	4.48416	4.74539	8.57764	1.70972	1.83742	0.48934	3.46409	3.72532	7.55757	0.68966	0.81735
CPI-SS07CCAD9BF	GRN_SORT1	simple:P28799	simple:Q99523	GRN	SORT1	True	False	True	IMEx,InnateDB-All,MINT	False	119.4785	122.45325	122.71448	126.54673	119.67882	119.80651	208.25256	211.22731	211.48854	215.32079	208.45287	208.58057	426.20537	429.18013	429.44136	433.27361	426.40569	426.53339	966.24181	969.21657	969.4778	973.31005	966.44213	966.56983	37.67374	40.64849	40.90972	44.74197	37.87406	38.00175	26.96844	29.94319	30.20442	34.03667	27.16875	27.29645
CPI-SS04F3A1E5C	COPA_SORT1	simple:P53621	simple:Q99523	COPA	SORT1	True	False	True	IMEx,InnateDB-All,IntAct,MatrixDB	False	19.78827	22.76303	23.02426	26.85651	19.98859	20.11629	75.43224	78.40699	78.66822	82.50047	75.63255	75.76025	37.39829	40.37305	40.63428	44.46653	37.59861	37.72631	33.93923	36.91398	37.17521	41.00746	34.13954	34.26724	34.71475	37.68951	37.95073	41.78299	34.91507	35.04276	34.15179	37.12654	37.38777	41.22002	34.3521	34.4798
CPI-SS03F0B666C	BDNF_F11R	simple:P23560	simple:Q9Y624	BDNF	F11R	True	False	True	IMEx,InnateDB-All,IntAct	False	10.4096	7.03083	33.79645	11.34873	9.97532	10.56963	12.58316	9.20439	35.97001	13.52229	12.14888	12.74319	0.0	0.0	0.0	0.0	0.0	0.0	9.81928	6.44051	33.20614	10.75842	9.385	9.97931	10.96712	7.58835	34.35397	11.90625	10.53284	11.12715	9.94705	6.56828	33.33391	10.88619	9.51277	10.10708
CPI-SS04A8E4200	ADIPOQ_CD200R1	simple:Q15848	simple:Q8TD46	ADIPOQ	CD200R1	True	False	True	IMEx,IntAct	False	6.45505	3.06624	3.99573	8.84971	2.53616	25.97679	4.9043	1.51549	2.44497	7.29896	0.9854	24.42603	5.56548	2.17667	3.10615	7.96014	1.64659	25.08722	4.9511	1.56229	2.49178	7.34576	1.03221	24.47284	7.23872	3.84991	4.77939	9.63338	3.31983	26.76045	6.50826	3.11945	4.04893	8.90292	2.58936	26.02999
CPI-SS0A9E884E0	CD200_CD200R1	simple:P41217	simple:Q8TD46	CD200	CD200R1	True	False	True	curated	False	35.67631	32.28749	33.21698	38.07096	31.75741	55.19804	12.88791	9.4991	10.42858	15.28257	8.96902	32.40965	111.86916	108.48035	109.40983	114.26382	107.95027	131.3909	5.088	1.69919	2.62867	7.48266	1.16911	24.60974	0.0	0.0	0.0	0.0	0.0	0.0	40.473	37.08419	38.01367	42.86766	36.55411	59.99474
CPI-SS0518D683C	ADIPOQ_PROKR2	simple:Q15848	simple:Q8NFJ6	ADIPOQ	PROKR2	True	False	True	IMEx,IntAct	False	2.68575	0.0	0.0	0.0	0.0	5.00066	1.13499	0.0	0.0	0.0	0.0	3.4499	1.79618	0.0	0.0	0.0	0.0	4.11109	1.1818	0.0	0.0	0.0	0.0	3.49671	3.46941	0.0	0.0	0.0	0.0	5.78432	2.73895	0.0	0.0	0.0	0.0	5.05386
CPI-SS04465565A	PROK1_PROKR2	simple:P58294	simple:Q8NFJ6	PROK1	PROKR2	True	False	True	guidetopharmacology.org	False	0.38473	0.0	0.0	0.0	0.0	2.69964	0.73892	0.0	0.0	0.0	0.0	3.05383	0.0	0.0	0.0	0.0	0.0	0.0	0.33589	0.0	0.0	0.0	0.0	2.6508	0.33392	0.0	0.0	0.0	0.0	2.64883	0.31106	0.0	0.0	0.0	0.0	2.62597
CPI-SS06E42DB13	ADIPOQ_CLEC2D	simple:Q15848	simple:Q9UHP7	ADIPOQ	CLEC2D	True	False	True	IMEx,IntAct	False	86.73968	5.48256	6.5439	5.23889	61.22932	120.37621	85.18892	3.9318	4.99314	3.68814	59.67856	118.82545	85.8501	4.59298	5.65433	4.34932	60.33974	119.48663	85.23573	3.97861	5.03995	3.73494	59.72536	118.87226	87.52334	6.26622	7.32757	6.02256	62.01298	121.15987	86.79288	5.53576	6.59711	5.2921	61.28252	120.42941
CPI-SS0E292C126	KLRB1_CLEC2D	simple:Q12918	simple:Q9UHP7	KLRB1	CLEC2D	False	True	True	curated	False	85.6936	4.43648	5.49782	4.19281	60.18324	119.33013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1076.48841	995.23128	996.29263	994.98762	1050.97804	1110.12494	195.50633	114.24921	115.31055	114.00554	169.99597	229.14286
CPI-SS02A0FF87F	FAM3C_CLEC2D	simple:Q92520	simple:Q9UHP7	FAM3C	CLEC2D	True	False	True	IMEx,InnateDB-All,IntAct	False	103.4954	22.23828	23.29963	21.99462	77.98504	137.13193	109.57077	28.31365	29.375	28.06999	84.06041	143.2073	99.43396	18.17684	19.23818	17.93317	73.9236	133.07049	89.18332	7.9262	8.98755	7.68254	63.67296	122.81985	107.39382	26.1367	27.19804	25.89304	81.88346	141.03035	111.15735	29.90022	30.96157	29.65656	85.64698	144.79388
CPI-SS07A97B3E2	CCL4L2_GPR151	simple:Q8NHW4	simple:Q8TDV0	CCL4L2	GPR151	True	False	True	IMEx,IntAct	False	3.41793	0.0	0.0	0.0	0.0	3.26192	0.33834	0.0	0.0	0.0	0.0	0.18233	0.66764	0.0	0.0	0.0	0.0	0.51163	145.60281	0.0	0.0	0.0	0.0	145.44679	177.95697	0.0	0.0	0.0	0.0	177.80096	471.01261	0.0	0.0	0.0	0.0	470.8566
CPI-SS0471FCFF3	GAL_GPR151	simple:P22466	simple:Q8TDV0	GAL	GPR151	True	False	True	I2D	False	1.45347	0.0	0.0	0.0	0.0	1.29746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.15643	0.0	0.0	0.0	0.0	8.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.47037	0.0	0.0	0.0	0.0	0.31436
CPI-SS0CCB8E3D3	CCL4L2_GPR101	simple:Q8NHW4	simple:Q96P66	CCL4L2	GPR101	True	False	True	IMEx,IntAct	False	3.33624	0.0	0.0	0.0	0.0	3.26905	0.25665	0.0	0.0	0.0	0.0	0.18946	0.58596	0.0	0.0	0.0	0.0	0.51876	145.52112	0.0	0.0	0.0	0.0	145.45392	177.87528	0.0	0.0	0.0	0.0	177.80809	470.93092	0.0	0.0	0.0	0.0	470.86373
CPI-SS0F8EFEECF	TNF_DAG1	simple:P01375	simple:Q14118	TNF	DAG1	True	False	True	InnateDB-All	False	27.48306	35.84868	34.81582	26.63469	26.67478	27.89256	3.61258	11.97819	10.94534	2.76421	2.8043	4.02208	0.0	0.0	0.0	0.0	0.0	0.0	75.09789	83.46351	82.43065	74.24952	74.28961	75.50739	21.34002	29.70564	28.67278	20.49165	20.53174	21.74952	34.97332	43.33894	42.30608	34.12495	34.16504	35.38282
CPI-SS0BD9F32BA	LGALS9_DAG1	simple:O00182	simple:Q14118	LGALS9	DAG1	True	False	True	InnateDB-All	False	47.16933	55.53495	54.50209	46.32097	46.36105	47.57884	8.27564	16.64125	15.60839	7.42727	7.46736	8.68514	69.93417	78.29978	77.26692	69.0858	69.12589	70.34367	111.65569	120.02131	118.98845	110.80732	110.84741	112.0652	37.09778	45.46339	44.43054	36.24941	36.2895	37.50728	23.89279	32.2584	31.22554	23.04442	23.08451	24.30229
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	TNF	NOTCH1	True	False	True	I2D	False	28.75523	31.68677	46.03898	29.12031	44.43415	33.27504	4.88475	7.81628	22.1685	5.24983	20.56367	9.40456	0.0	0.0	0.0	0.0	0.0	0.0	76.37006	79.3016	93.65381	76.73514	92.04898	80.88987	22.61219	25.54373	39.89594	22.97727	38.29111	27.132	36.24549	39.17703	53.52924	36.61057	51.92441	40.7653
CPI-SS04A5D6B6F	DLL1_NOTCH1	simple:O00548	simple:P46531	DLL1	NOTCH1	False	False	True	curated	False	5.36935	8.30089	22.6531	5.73443	21.04827	9.88916	11.25335	14.18489	28.5371	11.61843	26.93227	15.77316	24.29147	27.223	41.57522	24.65655	39.97039	28.81128	4.82813	7.75966	22.11188	5.19321	20.50705	9.34794	7.73815	10.66969	25.0219	8.10323	23.41707	12.25796	4.96526	7.89679	22.249	5.33033	20.64417	9.48506
CPI-SS0B81F1BF5	TNF_SEMA4C	simple:P01375	simple:Q9C0C4	TNF	SEMA4C	True	False	True	InnateDB-All	False	24.42922	25.48597	39.46967	24.69068	29.00274	25.60223	0.55874	1.61549	15.59919	0.8202	5.13226	1.73174	0.0	0.0	0.0	0.0	0.0	0.0	72.04405	73.1008	87.0845	72.30551	76.61757	73.21705	18.28618	19.34293	33.32663	18.54764	22.8597	19.45918	31.91948	32.97623	46.95993	32.18094	36.493	33.09248
CPI-SS0AB21032D	PLXNB2_SEMA4C	simple:O15031	simple:Q9C0C4	PLXNB2	SEMA4C	False	True	True	curated	False	4.76366	5.82041	19.80411	5.02512	9.33718	5.93666	38.28521	39.34196	53.32566	38.54667	42.85874	39.45822	40.29804	41.35479	55.33849	40.5595	44.87156	41.47105	31.21459	32.27134	46.25504	31.47605	35.78811	32.38759	0.79485	1.8516	15.8353	1.05631	5.36838	1.96786	1.15283	2.20958	16.19328	1.41429	5.72635	2.32583
CPI-SS09C917D22	TNF_FLT4	simple:P01375	simple:P35916	TNF	FLT4	True	False	True	InnateDB-All	False	24.92598	24.77386	109.72307	24.56357	25.37254	26.11681	1.0555	0.90337	85.85259	0.69309	1.50205	2.24633	0.0	0.0	0.0	0.0	0.0	0.0	72.54081	72.38869	157.3379	72.1784	72.98737	73.73164	18.78294	18.63082	103.58003	18.42053	19.2295	19.97377	32.41624	32.26412	117.21333	32.05383	32.8628	33.60707
CPI-SS03B8E2D7A	TNF_ICOS	simple:P01375	simple:Q9Y6W8	TNF	ICOS	True	False	True	InnateDB-All	False	24.35583	24.28139	0.0	24.38373	0.0	127.71867	0.48534	0.41091	0.0	0.51325	0.0	103.84818	0.0	0.0	0.0	0.0	0.0	0.0	71.97066	71.89622	0.0	71.99856	0.0	175.3335	18.21279	18.13835	0.0	18.24069	0.0	121.57563	31.84609	31.77165	0.0	31.87399	0.0	135.20893
CPI-SS0E4B1484B	ICOSLG_ICOS	simple:O75144	simple:Q9Y6W8	ICOSLG	ICOS	True	False	True	curated	False	6.76086	6.68643	0.0	6.78876	0.0	110.1237	0.36484	0.29041	0.0	0.39274	0.0	103.72768	0.0	0.0	0.0	0.0	0.0	0.0	4.36914	4.29471	0.0	4.39705	0.0	107.73199	0.0	0.0	0.0	0.0	0.0	0.0	0.55123	0.4768	0.0	0.57913	0.0	103.91407
CPI-SS04B4619D0	TNF_TNFRSF1A	simple:P01375	simple:P19438	TNF	TNFRSF1A	True	False	True	curated	False	25.58657	94.72503	121.14615	88.03009	74.89728	41.15711	1.71609	70.85455	97.27567	64.1596	51.0268	17.28662	0.0	0.0	0.0	0.0	0.0	0.0	73.2014	142.33986	168.76098	135.64492	122.51211	88.77194	19.44353	88.58199	115.00311	81.88705	68.75424	35.01406	33.07683	102.21529	128.63641	95.52035	82.38754	48.64736
CPI-SS084BE3E4B	LTA_TNFRSF1A	simple:P01374	simple:P19438	LTA	TNFRSF1A	True	False	True	curated	False	22.61531	91.75377	118.17489	85.05882	71.92602	38.18584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40606	70.54452	96.96564	63.84957	50.71677	16.97659	26.96057	96.09903	122.52015	89.40408	76.27128	42.5311	18.29123	87.42969	113.85081	80.73475	67.60194	33.86177
CPI-SS0F9B3B259	TNFSF13_TNFRSF1A	simple:O75888	simple:P19438	TNFSF13	TNFRSF1A	True	False	True	I2D,InnateDB-All	False	12.2744	81.41286	107.83398	74.71791	61.58511	27.84493	5.13522	74.27367	100.6948	67.57873	54.44593	20.70575	3.61423	72.75269	99.17381	66.05775	52.92494	19.18476	135.75342	204.89188	231.313	198.19694	185.06413	151.32395	2.9917	72.13016	98.55129	65.43522	52.30242	18.56224	2.35568	71.49414	97.91526	64.7992	51.66639	17.92621
CPI-SS08B7D54A3	TNF_FAS	simple:P01375	simple:P25445	TNF	FAS	True	False	True	InnateDB-All	False	26.91995	60.526	24.76999	33.21693	48.30035	60.2108	3.04946	36.65552	0.89951	9.34645	24.42987	36.34032	0.0	0.0	0.0	0.0	0.0	0.0	74.53478	108.14083	72.38482	80.83176	95.91518	107.82563	20.77691	54.38296	18.62695	27.07389	42.15731	54.06776	34.41021	68.01626	32.26025	40.70719	55.79061	67.70106
CPI-SS0A83A7E30	TNFSF13_FAS	simple:O75888	simple:P25445	TNFSF13	FAS	True	False	True	I2D,InnateDB-All	False	13.60777	47.21383	11.45782	19.90475	34.98818	46.89863	6.46859	40.07465	4.31864	12.76557	27.849	39.75945	4.94761	38.55366	2.79765	11.24459	26.32801	38.23846	137.0868	170.69285	134.93684	143.38378	158.4672	170.37765	4.32508	37.93114	2.17513	10.62206	25.70549	37.61594	3.68906	37.29511	1.5391	9.98604	25.06946	36.97991
CPI-SS0E7D5974D	TNF_TNFRSF1B	simple:P01375	simple:P20333	TNF	TNFRSF1B	True	False	True	curated	False	45.13802	44.92126	53.06409	164.83262	81.92537	166.21803	21.26754	21.05077	29.1936	140.96214	58.05489	142.34755	0.0	0.0	0.0	0.0	0.0	0.0	92.75285	92.53608	100.67892	212.44745	129.5402	213.83286	38.99498	38.77821	46.92105	158.68958	75.78233	160.07499	52.62828	52.41151	60.55435	172.32288	89.41563	173.70829
CPI-SS07D9A48A2	LTA_TNFRSF1B	simple:P01374	simple:P20333	LTA	TNFRSF1B	True	False	True	curated	False	42.16676	41.94999	50.09282	161.86136	78.9541	163.24677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.95751	20.74074	28.88357	140.65211	57.74485	142.03752	46.51202	46.29525	54.43808	166.20661	83.29936	167.59202	37.84268	37.62591	45.76875	157.53728	74.63003	158.92269
CPI-SS048A2311A	TNF_RIPK1	simple:P01375	simple:Q13546	TNF	RIPK1	True	False	True	I2D,IMEx,InnateDB,InnateDB-All,IntAct,MINT	False	27.47638	28.78747	32.50857	27.43279	37.1435	32.30266	3.60589	4.91699	8.63809	3.56231	13.27302	8.43218	0.0	0.0	0.0	0.0	0.0	0.0	75.09121	76.4023	80.1234	75.04762	84.75833	79.91749	21.33334	22.64443	26.36553	21.28975	31.00046	26.15962	34.96664	36.27773	39.99883	34.92305	44.63376	39.79292
CPI-SS0D5C54214	LTA_RIPK1	simple:P01374	simple:Q13546	LTA	RIPK1	True	False	True	IMEx,InnateDB-All,MINT	False	24.50511	25.81621	29.53731	24.46153	34.17224	29.3314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29586	4.60696	8.32806	3.25228	12.96299	8.12215	28.85037	30.16147	33.88257	28.80678	38.5175	33.67666	20.18104	21.49213	25.21323	20.13745	29.84816	25.00732
CPI-SS0DEDA3567	TNFSF10_RIPK1	simple:P50591	simple:Q13546	TNFSF10	RIPK1	True	False	True	InnateDB-All	False	25.35787	26.66897	30.39006	25.31428	35.02499	30.18416	44.78863	46.09973	49.82083	44.74505	54.45576	49.61492	184.6671	185.9782	189.6993	184.62351	194.33422	189.49339	73.85579	75.16689	78.88798	73.8122	83.52291	78.68208	51.29157	52.60267	56.32377	51.24799	60.9587	56.11786	31.15298	32.46408	36.18518	31.1094	40.82011	35.97927
CPI-SS0FBC9234C	TNF_PTPRS	simple:P01375	simple:Q13332	TNF	PTPRS	True	False	True	InnateDB-All	False	25.40077	42.73834	32.40516	25.40138	25.31917	24.57689	1.53029	18.86786	8.53468	1.5309	1.44869	0.70641	0.0	0.0	0.0	0.0	0.0	0.0	73.0156	90.35317	80.01999	73.01621	72.934	72.19172	19.25773	36.5953	26.26212	19.25834	19.17613	18.43385	32.89103	50.2286	39.89542	32.89164	32.80943	32.06715
CPI-SS00F4DDF4B	PTN_PTPRS	simple:P21246	simple:Q13332	PTN	PTPRS	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	1.32713	18.6647	8.33152	1.32774	1.24553	0.50325	26.54833	43.8859	33.55272	26.54894	26.46673	25.72445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92256	19.26013	8.92695	1.92317	1.84096	1.09868
CPI-SS034B442CE	TNF_CELSR2	simple:P01375	simple:Q9HCU4	TNF	CELSR2	True	False	True	InnateDB-All	False	24.43345	25.08482	24.24946	24.35936	24.28167	24.68809	0.56296	1.21434	0.37898	0.48888	0.41119	0.81761	0.0	0.0	0.0	0.0	0.0	0.0	72.04827	72.69965	71.86429	71.97419	71.8965	72.30292	18.2904	18.94178	18.10642	18.21632	18.13863	18.54505	31.9237	32.57508	31.73972	31.84962	31.77193	32.17835
CPI-SS05E4B1EBC	INS_INSR	simple:P01308	simple:P06213	INS	INSR	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43579	10.22279	35.52303	3.10879	1.13141	0.25585
CPI-SS0EA96C304	CCK_CCKAR	simple:P06307	simple:P32238	CCK	CCKAR	True	False	True	guidetopharmacology.org	False	0.40498	0.0	0.0	0.32641	0.0	0.34811	0.31919	0.0	0.0	0.24061	0.0	0.26232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17234	0.0	0.0	0.09377	0.0	0.11547
CPI-SS003610FF9	CXCR3_CCL19	simple:P49682	simple:Q99731	CXCR3	CCL19	True	True	False	guidetopharmacology.org	False	13.85733	2131.68027	16.71254	17.18088	13.00255	15.13285	3.01532	2120.83825	5.87052	6.33886	2.16053	4.29083	1.005	2118.82793	3.8602	4.32855	0.15021	2.28051	0.98384	2118.80677	3.83904	4.30739	0.12906	2.25936	82.44674	2200.26967	85.30195	85.77029	81.59196	83.72226	104.93225	2222.75519	107.78746	108.2558	104.07747	106.20777
CPI-SS056BE1011	CCRL2_CCL19	simple:O00421	simple:Q99731	CCRL2	CCL19	True	True	False	guidetopharmacology.org	False	4.03743	2121.86036	6.89263	7.36098	3.18264	5.31294	0.0	0.0	0.0	0.0	0.0	0.0	4.31201	2122.13494	7.16721	7.63556	3.45722	5.58752	36.71553	2154.53846	39.57074	40.03908	35.86075	37.99105	1.06518	2118.88811	3.92038	4.38872	0.21039	2.34069	9.42617	2127.24911	12.28138	12.74972	8.57139	10.70169
CPI-SS098EFF959	CCR7_CCL19	simple:P32248	simple:Q99731	CCR7	CCL19	True	True	False	curated	False	189.09324	2306.91617	191.94844	192.41678	188.23845	190.36875	3.34455	2121.16749	6.19976	6.6681	2.48977	4.62007	4.043	2121.86593	6.8982	7.36655	3.18821	5.31851	2.24696	2120.0699	5.10217	5.57051	1.39218	3.52248	26.72103	2144.54397	29.57624	30.04458	25.86625	27.99655	145.91544	2263.73837	148.77064	149.23899	145.06065	147.19095
CPI-SS0F8C664D9	CXCR3_CCL20	simple:P49682	simple:P78556	CXCR3	CCL20	True	True	False	guidetopharmacology.org	False	0.0	71.65371	0.0	57.50234	0.0	17.24944	0.0	60.81169	0.0	46.66032	0.0	6.40742	0.0	58.80138	0.0	44.65001	0.0	4.3971	0.0	58.78022	0.0	44.62885	0.0	4.37594	0.0	140.24312	0.0	126.09175	0.0	85.83884	0.0	162.72863	0.0	148.57726	0.0	108.32436
CPI-SS07F015051	CCR6_CCL20	simple:P51684	simple:P78556	CCR6	CCL20	True	True	False	curated	False	0.0	145.36993	0.0	131.21857	0.0	90.96566	0.0	61.20489	0.0	47.05352	0.0	6.80062	0.0	62.36654	0.0	48.21517	0.0	7.96226	0.0	61.87782	0.0	47.72645	0.0	7.47355	0.0	64.6906	0.0	50.53923	0.0	10.28632	0.0	74.58816	0.0	60.43679	0.0	20.18388
CPI-SS0FAF4BB9E	DPP4_CCL11	simple:P27487	simple:P51671	DPP4	CCL11	True	True	False	curated	False	0.0	5.4387	0.0	0.0	0.0	0.45718	0.0	17.88166	0.0	0.0	0.0	12.90015	0.0	9.77644	0.0	0.0	0.0	4.79493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.36234	0.0	0.0	0.0	4.38083	0.0	15.67192	0.0	0.0	0.0	10.69041
